#DATETIME,RTC_TEMP_C,TEMP_C,HUMID_RH,CO2_PPM
1410660781,2014-09-14 02:13:01,19.75,16.03,57.93,1302
1410660783,2014-09-14 02:13:03,19.75,15.95,57.99,1312
1410660785,2014-09-14 02:13:05,19.75,15.85,58.05,1280
1410660786,2014-09-14 02:13:06,19.75,15.76,58.25,1250
1410660788,2014-09-14 02:13:08,19.75,15.66,58.63,1218
1410660789,2014-09-14 02:13:09,19.75,15.58,58.86,1186
1410660791,2014-09-14 02:13:11,19.75,15.49,58.94,1136
1410660792,2014-09-14 02:13:12,19.75,15.41,58.95,1110
1410660794,2014-09-14 02:13:14,19.75,15.30,59.06,1133
1410660795,2014-09-14 02:13:15,19.75,15.13,59.21,1142
1410660797,2014-09-14 02:13:17,19.75,15.06,59.52,1105
1410660798,2014-09-14 02:13:18,19.75,14.94,59.83,1140
1410660800,2014-09-14 02:13:20,19.75,14.78,60.12,1127
1410660802,2014-09-14 02:13:22,18.50,14.67,60.41,1154
1410660803,2014-09-14 02:13:23,18.50,14.56,60.70,1136
1410660805,2014-09-14 02:13:25,18.50,14.45,61.07,1159
1410660806,2014-09-14 02:13:26,18.50,14.36,61.50,1183
1410660808,2014-09-14 02:13:28,18.50,14.25,62.01,1181
1410660809,2014-09-14 02:13:29,18.50,14.13,62.61,1266
1410660811,2014-09-14 02:13:31,18.50,14.04,63.37,1298
1410660812,2014-09-14 02:13:32,18.50,13.90,64.10,1349
1410660814,2014-09-14 02:13:34,18.50,13.84,64.71,1380
1410660816,2014-09-14 02:13:36,18.50,13.79,65.32,1458
1410660817,2014-09-14 02:13:37,18.50,13.67,65.85,1483
1410660819,2014-09-14 02:13:39,18.50,13.54,66.27,1476
1410660820,2014-09-14 02:13:40,18.50,13.46,66.75,1471
1410660822,2014-09-14 02:13:42,18.50,13.36,67.20,1484
1410660823,2014-09-14 02:13:43,18.50,13.27,67.75,1421
1410660825,2014-09-14 02:13:45,18.50,13.17,68.26,1429
1410660826,2014-09-14 02:13:46,18.50,13.06,68.79,1367
1410660828,2014-09-14 02:13:48,18.50,13.00,69.10,1411
1410660829,2014-09-14 02:13:49,18.50,12.95,69.10,1432
1410660831,2014-09-14 02:13:51,18.50,12.87,69.07,1366
1410660833,2014-09-14 02:13:53,18.50,12.80,69.07,1354
1410660834,2014-09-14 02:13:54,18.50,12.75,69.42,1372
1410660836,2014-09-14 02:13:56,18.50,12.70,70.21,1364
1410660837,2014-09-14 02:13:57,18.50,12.64,71.06,1355
1410660839,2014-09-14 02:13:59,18.50,12.58,71.85,1357
1410660840,2014-09-14 02:14:00,18.50,12.50,72.46,1356
1410660842,2014-09-14 02:14:02,18.50,12.45,72.90,1375
1410660843,2014-09-14 02:14:03,18.50,12.36,73.28,1355
1410660845,2014-09-14 02:14:05,18.50,12.29,73.58,34309
1410660847,2014-09-14 02:14:07,18.50,12.23,73.88,1405
1410660848,2014-09-14 02:14:08,18.50,12.18,74.09,1405
1410660850,2014-09-14 02:14:10,18.50,12.14,74.32,1396
1410660851,2014-09-14 02:14:11,18.50,12.11,74.82,1414
1410660853,2014-09-14 02:14:13,18.50,12.07,76.12,1436
1410660854,2014-09-14 02:14:14,18.50,12.01,77.10,1476
1410660856,2014-09-14 02:14:16,18.50,12.00,77.85,1463
1410660857,2014-09-14 02:14:17,18.50,11.96,78.43,1466
1410660859,2014-09-14 02:14:19,18.50,11.92,78.92,1461
1410660860,2014-09-14 02:14:20,18.50,11.89,79.24,1450
1410660862,2014-09-14 02:14:22,18.50,11.88,79.78,1458
1410660864,2014-09-14 02:14:24,18.50,11.85,80.46,1450
1410660865,2014-09-14 02:14:25,17.25,11.82,80.73,1440
1410660867,2014-09-14 02:14:27,17.25,11.79,80.77,1441
1410660868,2014-09-14 02:14:28,17.25,11.76,80.77,1438
1410660870,2014-09-14 02:14:30,17.25,11.74,80.72,1434
1410660871,2014-09-14 02:14:31,17.25,11.72,80.61,1426
1410660873,2014-09-14 02:14:33,17.25,11.70,80.53,1415
1410660874,2014-09-14 02:14:34,17.25,11.69,80.45,1408
1410660876,2014-09-14 02:14:36,17.25,11.66,80.42,1397
1410660877,2014-09-14 02:14:37,17.25,11.63,80.40,1372
